"simulation_id","simulation_key","simulation_seed","design_seed","design_group","anchor_set_id","success_status","run_started","run_finished","runtime_seconds","total_time","warnings","error_message","completed","stop_reason","simulated_time","lac_0","mu_0","gam_0","laa_0","K_0","K_1","mu_1","laa_1","lambda0","fixed_qgain","fixed_qloss","fixed_transprob","fixed_alpha","cap_max_events","cap_max_matrix_cells","cap_max_species_per_guild","cap_max_runtime_s","events_immigration_plant","events_extinction_plant","events_cladogenesis_plant","events_anagenesis_plant","events_immigration_animal","events_extinction_animal","events_cladogenesis_animal","events_anagenesis_animal","events_cospeciation","events_link_gain","events_link_loss","hazard_immigration_plant","hazard_extinction_plant","hazard_cladogenesis_plant","hazard_anagenesis_plant","hazard_immigration_animal","hazard_extinction_animal","hazard_cladogenesis_animal","hazard_anagenesis_animal","hazard_cospeciation","hazard_link_gain","hazard_link_loss","mu1d_all_weight","mu1d_all_mean","mu1d_all_sd","mu1d_all_min","mu1d_all_max","mu1d_all_frac_inactive","mu1d_all_frac_informative","mu1d_all_frac_strong","mu1d_plant_weight","mu1d_plant_mean","mu1d_plant_sd","mu1d_plant_min","mu1d_plant_max","mu1d_plant_frac_inactive","mu1d_plant_frac_informative","mu1d_plant_frac_strong","mu1d_animal_weight","mu1d_animal_mean","mu1d_animal_sd","mu1d_animal_min","mu1d_animal_max","mu1d_animal_frac_inactive","mu1d_animal_frac_informative","mu1d_animal_frac_strong","laa1D_all_weight","laa1D_all_mean","laa1D_all_sd","laa1D_all_min","laa1D_all_max","laa1D_all_frac_inactive","laa1D_all_frac_informative","laa1D_all_frac_strong","laa1D_over_laa0_all_weight","laa1D_over_laa0_all_mean","laa1D_over_laa0_all_sd","laa1D_over_laa0_all_min","laa1D_over_laa0_all_max","laa1D_over_laa0_all_frac_inactive","laa1D_over_laa0_all_frac_informative","laa1D_over_laa0_all_frac_strong","K1d_over_K0_all_weight","K1d_over_K0_all_mean","K1d_over_K0_all_sd","K1d_over_K0_all_min","K1d_over_K0_all_max","K1d_over_K0_all_frac_inactive","K1d_over_K0_all_frac_informative","K1d_over_K0_all_frac_strong","K1d_over_K0_immigration_weight","K1d_over_K0_immigration_mean","K1d_over_K0_immigration_sd","K1d_over_K0_immigration_min","K1d_over_K0_immigration_max","K1d_over_K0_immigration_frac_inactive","K1d_over_K0_immigration_frac_informative","K1d_over_K0_immigration_frac_strong","n_events","max_richness_p","max_richness_a","max_rows_Mt","max_cols_Mt","max_matrix_cells_observed","final_D_median","final_D_p90","final_D_max","final_D_nonzero_fraction","elapsed_s","result_file_bytes"
688,"sim_0688",72853552,20260730,"broad_lhs",,"completed","2026-08-05 02:23:39.354332 +0200","2026-08-05 02:23:41.088124 +0200",1.734,10,,,TRUE,"completed",10,0.123486873892569,0.108297118763124,0.0565766972271485,0.0319096592525033,44.4033363333386,6.79946298798847,0.00613031741127242,0.0796784656793655,0.158786627748264,0.001,0.001,1,100,20000,4e+06,1500,25200,5,2,0,0,23,9,1,2,0,0,1,7.48831777499922,2.60581232229961,0.284148322540798,0.76878099528041,23.9450133868651,8.22557223589843,0.50849310280965,2.23003599323281,0.0340595807465048,0.242098376278961,0.577834905042567,100.076898974918,0.000615948631431648,0.00184297799855352,0,0.00613031741127242,1,0,0,24.0924225858068,0.00127928664587342,0.00249115613258103,0,0.00613031741127242,1,0,0,75.9844763891107,0.000405623831938109,0.00152383468470864,0,0.00613031741127242,1,0,0,93.9783457035182,0,0,0,0,1,0,0,93.9783457035182,0,0,0,0,1,0,0,100.076898974918,0.0153858163438123,0.0460358535833161,0,0.153129551728827,0.899524186088792,0.100475813911208,0,7470,0.0118962219068619,0.0468908125947924,0,0.612518206915307,0.931592824143061,0.0684071758569386,0,43,4,15,135,616,83160,0,0,0,0,0.743,1768
689,"sim_0689",72958281,20260730,"broad_lhs",,"completed","2026-08-05 02:23:38.081515 +0200","2026-08-05 02:23:53.672882 +0200",15.591,10,,,TRUE,"completed",10,0.275112752551505,0.587929796236292,0.0854967671826286,0.612049419245982,115.093734251294,2.5425460901837,0.0488753416256717,0.230442885471663,0.214525128109701,0.001,0.001,1,100,20000,4e+06,1500,25200,38,62,41,18,130,164,68,51,80,9,63,35.2696812044885,62.9496375015384,42.6834950946859,19.51264983074,124.153301471863,157.2234009583,51.432909645654,62.1913085959111,75.7315745124478,10.4235637562004,59.450481331207,786.380368360525,1.56721618797115,1.53079422009131,0,5.08303552906986,0.36407096670001,0.375286936680938,0.260642096619052,307.588291937025,2.00337281278842,1.52268581865327,0,5.08303552906986,0.209274218037187,0.425388307032217,0.365337474930596,478.7920764235,1.28701800205568,1.46918866724781,0,4.4965314295618,0.463516362443126,0.343100533252607,0.193383104304266,133.298683963685,0.000889553571708247,0.0142898560625758,0,0.230442885471663,0.996139808916697,0.00386019108330265,0,133.298683963685,0.00145340154526106,0.0233475526864812,0,0.376510259180637,0.996139808916697,0.00386019108330265,0,786.380368360525,0.708363632159866,0.691901322967428,0,2.29747340373685,0.391305412638266,0.608694587361734,0,7470.00000000001,0.0265247111849793,0.159668389584463,0,2.29747340373685,0.972698078700484,0.0273019212995147,0,724,97,112,395,959,378805,0,0,0,0,14.567,1948
690,"sim_0690",73063010,20260730,"broad_lhs",,"completed","2026-08-05 02:23:37.912926 +0200","2026-08-05 02:23:39.592126 +0200",1.679,10,,,TRUE,"completed",10,0.735057506446903,0.582902676951211,0.0134207031023063,0.0837253953613156,54.3161606911156,0.776953535537491,0.00522748394570668,0.226011273365002,0.722621874366657,0.001,0.001,1,100,20000,4e+06,1500,25200,3,4,1,0,13,16,4,1,0,0,0,2.78214434006005,5.70722539651648,1.04550669759317,0.261335819482728,11.8692799841168,15.4026285601623,2.70990039174452,1.02737177616261,0,0.0381969813468418,0.242084532992945,36.2150574896839,0,0,0,0,1,0,0,9.79104338029,0,0,0,0,1,0,0,26.4240141093939,0,0,0,0,1,0,0,15.3920753683388,0,0,0,0,1,0,0,15.3920753683388,0,0,0,0,1,0,0,36.2150574896839,0,0,0,0,1,0,0,7470,0.000463566905665274,0.00311060468570391,0,0.0429128380385274,1,0,0,42,4,6,137,621,85077,0,0,0,0,0.712,1608
691,"sim_0691",73167739,20260730,"broad_lhs",,"completed","2026-08-05 02:23:39.849745 +0200","2026-08-05 02:23:41.510088 +0200",1.66,10,,,TRUE,"completed",10,0.705626754167618,0.104014857677663,0.0322090806197893,0.0379089274487056,56.1464931386213,0.688899385583131,0.0145181313497878,0.141393041780619,0.248060562967015,0.001,0.001,1,100,20000,4e+06,1500,25200,3,2,5,0,17,6,5,1,0,0,0,6.92888304595078,1.86302439995523,1.85294643200928,0.122018736478866,23.6471480789609,9.41558478696426,6.80341658575354,1.80035937122265,0,0.247564816124896,0.478602606804929,108.432674319195,0,0,0,0,1,0,0,17.9111373274062,0,0,0,0,1,0,0,90.5215369917892,0,0,0,0,1,0,0,50.7104325307721,0,0,0,0,1,0,0,50.7104325307721,0,0,0,0,1,0,0,108.432674319195,0,0,0,0,1,0,0,7470,0.000786117780967401,0.00477548930965806,0,0.0490787115684887,1,0,0,39,6,17,145,623,90335,0,0,0,0,0.697,1644
692,"sim_0692",73272468,20260730,"broad_lhs",,"completed","2026-08-05 02:23:39.053129 +0200","2026-08-05 02:23:41.434781 +0200",2.382,10,,,TRUE,"completed",10,0.213608217393169,0.551767192728001,0.05268352013796,0.075441227554929,58.1957843927874,1.68263453899133,0.109018886708137,0.017128765805909,0.561399552202485,0.001,0.001,1,100,20000,4e+06,1500,25200,17,16,1,1,43,40,3,3,0,0,0,11.6941656718692,16.6459128432583,1.06769497720391,1.64970637381485,45.9982682483667,38.6130969709039,2.02789395413963,4.11008885352055,0.537467572962853,0.23453956904359,1.09741011285422,101.649031416157,0.0157627703754326,0.043213075447883,0,0.218037773416274,0.872130663704392,0.127869336295608,0,30.9266640688814,0.0259043512990823,0.0469479869982508,0,0.218037773416274,0.764535704243689,0.235464295756311,0,70.7223673472755,0.0113278896139761,0.040687444358131,0,0.218037773416274,0.919181593863537,0.0808184061364628,0,76.3481111590035,0,0,0,0,1,0,0,76.3481111590035,0,0,0,0,1,0,0,101.649031416157,0.00418050819757759,0.0114607148267524,0,0.0578266813154209,1,0,0,7470,0.00424576572589071,0.0118746970914657,0,0.115653362630842,0.999919714305805,8.02856941951111e-05,0,124,6,14,138,621,85698,0,0,0,0,1.393,1788
693,"sim_0693",73377197,20260730,"broad_lhs",,"completed","2026-08-05 02:23:39.183398 +0200","2026-08-05 02:23:41.254111 +0200",2.07,10,,,TRUE,"completed",10,0.192773403588317,0.344682342161827,0.0124510554792173,0.101605723451107,119.456340036272,5.96268661208104,0.0839265707436801,0.120144037213629,0.73181432127431,0.001,0.001,1,100,20000,4e+06,1500,25200,4,3,0,1,29,29,7,5,0,0,0,7.29500500368905,2.0509544299307,0.504239392553506,0.468562545720896,31.0881483121259,27.3474399302544,6.20556819469738,4.21798540195644,0.33196212174756,0.0489332982915291,0.285645037450365,85.472683065641,0.00221279215541032,0.0134467694354093,0,0.0839265707436801,1,0,0,6.04098118789288,0.0156541856949147,0.0326917205632877,0,0.0839265707436801,1,0,0,79.4317018777481,0.00119054028881702,0.00992474571932732,0,0.0839265707436801,1,0,0,46.1248420708555,0,0,0,0,1,0,0,46.1248420708555,0,0,0,0,1,0,0,85.472683065641,0.00131605465231654,0.00799744496148436,0,0.0499151958805244,1,0,0,7470,0.00191623445217295,0.0117897148575981,0,0.149745587641573,0.999233216214373,0.000766783785626467,0,78,2,13,136,631,85816,0,0,0,0,1.106,1736
694,"sim_0694",73481926,20260730,"broad_lhs",,"completed","2026-08-05 02:23:40.188417 +0200","2026-08-05 02:23:46.445660 +0200",6.257,10,,,TRUE,"completed",10,0.78530950300149,0.109488448488709,0.165635432243774,0.0649588234018963,89.5354897842846,0.715579684993344,0.0111542526918743,0.137805351482368,1.05242620988077,0.001,0.001,1,100,20000,4e+06,1500,25200,24,37,42,5,63,51,20,13,40,27,17,33.9057040832482,38.500175708027,39.0483464085397,2.28058120835905,66.234195185885,58.1767570317745,21.1819934249408,12.3664102469901,40.1964345619269,21.1401765702224,17.3821411394703,931.29216750737,0.0562039895918684,0.078329501461425,0,0.401553096907475,0.772839386281706,0.227160613718294,0,375.787532067722,0.0696435230322383,0.0817607308633728,0,0.379244591523726,0.727145360041293,0.272854639958707,0,555.504635439647,0.0471124199064038,0.0745591926727372,0,0.401553096907475,0.803750461105649,0.196249538894351,0,225.481169274405,0,0,0,0,1,0,0,225.481169274405,0,0,0,0,1,0,0,931.29216750737,0.0402707255928861,0.0561238780749648,0,0.287716845262424,0.831752565335394,0.168247434664606,0,7470,0.00973531946050774,0.023077174577865,0,0.335669652806162,0.985925626951426,0.0140743730485739,0,339,67,72,304,745,226480,0,0,0,0,5.277,1884
695,"sim_0695",73586655,20260730,"broad_lhs",,"completed","2026-08-05 02:23:40.710719 +0200","2026-08-05 02:23:42.912855 +0200",2.202,10,,,TRUE,"completed",10,0.442090531182707,0.0800035695142588,0.0108554192614465,0.0635906400556288,119.209682862295,1.61859520896502,0.0139790240080506,0.00144160504420547,0.319175266478047,0.001,0.001,1,100,20000,4e+06,1500,25200,8,2,5,1,20,13,27,1,5,1,1,6.17615843230053,3.09005957554518,7.11613261945039,0.914617686424159,25.1214309611197,12.7580322541509,24.8998931891047,2.17552448715804,4.14022168501658,1.01390158103705,1.28383626648086,199.21798032063,0.00581859036565992,0.0176889811711299,0,0.139790240080506,0.989930341497058,0.0100696585029422,0,39.1803375382131,0.0147927237715767,0.0318276535621537,0,0.139790240080506,0.948799393891947,0.0512006061080529,0,160.037642782417,0.00362154740849258,0.0108147347938244,0,0.0978531680563542,1,0,0,48.5942926644386,0,0,0,0,1,0,0,48.5942926644386,0,0,0,0,1,0,0,199.21798032063,0.00565155099536847,0.0171811680943817,0,0.135777159212372,0.989930341497058,0.0100696585029422,0,7470,0.00220772841208712,0.00903342984769961,0,0.203665738818558,0.999092852057895,0.000907147942105732,0,84,16,39,156,677,105612,0,0,0,0,1.206,1824
696,"sim_0696",73691384,20260730,"broad_lhs",,"completed","2026-08-05 02:23:42.353509 +0200","2026-08-05 02:23:44.427318 +0200",2.074,10,,,TRUE,"completed",10,0.472507046959673,0.0562180892187447,0.0758028623546555,0.233791906743445,43.4935762869608,7.57488239932328,0.0547558067904957,0.0101768142861935,0.358370171430502,0.001,0.001,1,100,20000,4e+06,1500,25200,7,3,1,2,29,14,2,17,0,0,2,9.70730096754714,1.78873182906689,1.60170786675745,3.86869067620927,22.6663319642352,6.49344936124006,2.24358640363127,9.74583513779445,0.247552561836729,0.424592344657456,1.06469955108471,149.410233746486,0.0144140247528742,0.0263634311061563,0,0.219023227161983,0.992998214219339,0.00700178578066094,0,32.8577562654484,0.0327716048252996,0.0351675793645778,0,0.219023227161983,0.968161598081137,0.0318384019188626,0,116.552477481038,0.00923876889663266,0.0205066182965566,0,0.0547558067904957,1,0,0,58.2335205852263,0,0,0,0,1,0,0,58.2335205852263,0,0,0,0,1,0,0,149.410233746486,0.0458464651789615,0.0838537568048321,0,0.69664378475993,0.748582642690376,0.251417357309624,0,7470.00000000001,0.0248178407676157,0.070318186581016,0,0.870804730949913,0.871592455503518,0.128407544496482,0,77,6,18,139,633,87987,0,0,0,0,1.081,1828
697,"sim_0697",73796113,20260730,"broad_lhs",,"completed","2026-08-05 02:23:40.470405 +0200","2026-08-05 02:23:42.722715 +0200",2.252,10,,,TRUE,"completed",10,0.45658690558064,0.392676133871998,0.0962139496363173,0.618405549800126,41.3267704415653,0.295882965209893,0.00583611538732319,0.221330156795965,1.34056122724555,0.001,0.001,1,100,20000,4e+06,1500,25200,12,9,0,3,33,25,0,22,0,0,2,10.8037740326302,4.59796095137325,0.421321565576499,3.90300414568953,32.0251221601238,27.661635044369,1.65396140752118,17.8146963272589,0.0149982486479814,0.0785927790435557,0.353259578441949,82.1552274275136,2.49044598195556e-05,0.000380427481981752,0,0.00583611538732319,1,0,0,11.7103156995186,8.73602220868851e-05,0.000708669547785265,0,0.00583611538732319,1,0,0,70.444911727995,1.45222096972397e-05,0.00029076175281062,0,0.00583611538732319,1,0,0,35.1188641175161,0,0,0,0,1,0,0,35.1188641175161,0,0,0,0,1,0,0,82.1552274275136,3.05521481244149e-05,0.000466698609980615,0,0.00715959563373726,1,0,0,7470,0.000338198463049068,0.00169020056018444,0,0.028638382534949,1,0,0,106,3,13,138,634,87492,0,0,0,0,1.311,1724
698,"sim_0698",73900842,20260730,"broad_lhs",,"completed","2026-08-05 02:23:41.043231 +0200","2026-08-05 02:23:43.130226 +0200",2.087,10,,,TRUE,"completed",10,0.560957711417767,0.227900156855757,0.0145121853975359,0.199558070244665,74.9055208640173,1.3934556712299,0.0579365525156968,0.154613611395859,0.0502708049999847,0.001,0.001,1,100,20000,4e+06,1500,25200,9,10,8,3,22,18,5,7,0,0,1,4.600419517722,13.6327278121913,7.8667595612108,2.74976382023059,20.6213803700926,14.5078852320475,8.25367027085865,7.47653480121711,0.261743201694151,0.458481292740511,0.781968334389531,126.108392100879,0.0218943685600835,0.04082435272742,0,0.17380965754709,0.887634615927104,0.112365384072896,0,61.1447089003504,0.0225781074506051,0.036521269116305,0,0.115873105031394,0.920236357032432,0.0797636429675679,0,64.9636832005283,0.0212508241462647,0.0444863210170442,0,0.17380965754709,0.856949410419641,0.143050589580359,0,51.2447259532522,0,0,0,0,1,0,0,51.2447259532522,0,0,0,0,1,0,0,126.108392100879,0.00703006117976672,0.0131082883943671,0,0.0558085300718848,1,0,0,7470,0.00186666647472393,0.00826891561791368,0,0.130219903501064,0.999810526812822,0.000189473187177718,0,83,10,14,154,629,96866,0,0,0,0,1.134,1848
699,"sim_0699",74005571,20260730,"broad_lhs",,"completed","2026-08-05 02:23:42.103795 +0200","2026-08-05 02:23:43.942414 +0200",1.839,10,,,TRUE,"completed",10,0.111074684236715,0.097413245928892,0.0102852657128852,0.49044084441321,90.5146818685656,23.2299982472801,0.0136019313740147,0.156661358806951,0.223575289579996,0.001,0.001,1,100,20000,4e+06,1500,25200,4,1,1,3,21,9,6,15,0,0,2,4.74695331886229,2.05606582554936,0.769665166129738,2.71888925678976,18.4315381560178,10.4740519484998,3.2872674779669,13.1457170475552,0.174752547990776,0.310415521078074,0.879726121632917,128.708519732471,0.000627964562182391,0.00344825590389196,0,0.0272038627480294,1,0,0,21.1465807110109,0.00191105101925201,0.00639011049441609,0,0.0272038627480294,1,0,0,107.56193902146,0.000375710915860392,0.0024110158197129,0,0.0272038627480294,1,0,0,32.3476449505878,0,0,0,0,1,0,0,32.3476449505878,0,0,0,0,1,0,0,128.708519732471,0.0118485363237311,0.0650622468070378,0,0.51328685618123,0.963948971839633,0.0360510281603667,0,7470,0.0301748037026695,0.114737440236298,0,1.28321714045307,0.920086846189107,0.0799131538108928,0,62,5,18,140,639,89460,0,0,0,0,0.867,1780
700,"sim_0700",74110300,20260730,"broad_lhs",,"completed","2026-08-05 02:23:42.021012 +0200","2026-08-05 02:23:45.302857 +0200",3.281,10,,,TRUE,"completed",10,0.626198501553422,0.199112111883597,0.0720742337790645,0.0447565253130718,52.5528032764585,36.0784455471405,0.115736702461705,0.231231816865167,0.107761022682379,0.001,0.001,1,100,20000,4e+06,1500,25200,23,12,33,2,54,34,37,5,0,4,3,18.798134952117,12.3907017311044,32.3339994253086,1.66000808790702,46.9059389283053,33.1150101032463,36.2600264624826,4.90444819436793,0.481125787243802,2.60974884590529,4.0692422938217,304.492574222029,0.361768358446217,0.423096252540333,0,2.1989973467724,0.348868809054953,0.651131190945047,0,99.3946876919672,0.554133129713879,0.434373521596978,0,2.08326064431069,0.135686193722065,0.864313806277935,0,205.097886530062,0.268544402380325,0.384318208687469,0,2.1989973467724,0.452181523929093,0.547818476070906,0,146.670373456308,0,0,0,0,1,0,0,146.670373456308,0,0,0,0,1,0,0,304.492574222029,2.14590951388645,2.50968956355253,0,13.0438420532885,0.348868809054953,0.418880253595377,0.23225093734967,7470,0.301245437723772,0.883568236487542,0,13.0438420532885,0.795846260343813,0.19227204706924,0.0118816925869476,207,44,54,203,691,140273,0,0,0,0,2.305,1880
701,"sim_0701",74215029,20260730,"broad_lhs",,"completed","2026-08-05 02:23:43.032116 +0200","2026-08-05 02:23:45.307336 +0200",2.276,10,,,TRUE,"completed",10,0.0562195510452611,0.0413524703204898,0.114410707937984,0.793793455161243,45.2480316799962,27.1851977177956,0.107014633100984,0.206452052576674,0.110353305113143,0.001,0.001,1,100,20000,4e+06,1500,25200,20,5,1,12,36,2,0,29,0,1,1,21.835941541505,2.5692030965893,0.871555751614536,12.8650560857082,37.182701809622,6.76065587847523,0.768086056857637,22.7753372967665,0.0809496466928327,1.56324058585036,1.72961277862468,242.531866025069,0.0779233916442239,0.10949428845198,0,0.749102431706888,0.546917718047475,0.453082281952525,0,70.5759641917871,0.133890523486997,0.115761620587083,0,0.749102431706888,0.241852597507412,0.758147402492588,0,171.955901833282,0.054952768067243,0.0979608230873882,0,0.53507316550492,0.672125778915739,0.327874221084261,0,44.898824940847,0,0,0,0,1,0,0,44.898824940847,0,0,0,0,1,0,0,242.531866025069,0.437479275666226,0.614725321765583,0,4.20562789052099,0.546917718047475,0.452588552210584,0.000493729741941129,7470,0.134317842276219,0.386739997742225,0,8.41125578104197,0.842685261163335,0.156524590472965,0.000790148363698878,107,16,34,149,641,95509,0,0,0,0,1.303,1844
702,"sim_0702",74319758,20260730,"broad_lhs",,"completed","2026-08-05 02:23:43.078085 +0200","2026-08-05 02:23:44.748111 +0200",1.67,10,,,TRUE,"completed",10,0.0419135189255808,0.350975627243959,0.0111666261363992,0.0312422758146608,112.751869034767,0.410966531577165,0.0193071994693719,0.203475422028633,0.0665569300808048,0.001,0.001,1,100,20000,4e+06,1500,25200,1,1,0,0,25,20,1,2,0,0,0,6.20137546883158,0.847747966155833,0.0413732857725281,0.0754627208388702,26.6116093041034,23.4612036127695,1.07909372053174,1.77922917388884,0,0.0187923035258519,0.258913397989344,69.2610816591789,0,0,0,0,1,0,0,2.41540409176781,0,0,0,0,1,0,0,66.8456775674111,0,0,0,0,1,0,0,59.3648140657338,0,0,0,0,1,0,0,59.3648140657338,0,0,0,0,1,0,0,69.2610816591789,0,0,0,0,1,0,0,7470,0.000126332947255843,0.000778531514265742,0,0.0145795022324798,1,0,0,50,1,11,135,616,83160,0,0,0,0,0.74,1608
703,"sim_0703",74424487,20260730,"broad_lhs",,"completed","2026-08-05 02:23:43.891992 +0200","2026-08-05 02:24:00.589187 +0200",16.697,10,,,TRUE,"completed",10,0.159633311231416,0.58944492999419,0.120727052010565,0.0732742278804803,114.418236491063,23.0105483767255,0.115109169423301,0.241558732661975,0.789174666906611,0.001,0.001,1,100,20000,4e+06,1500,25200,42,41,95,3,131,118,100,13,67,19,180,45.3749295337668,41.0920677748411,83.3704617979492,4.52804815801302,139.248307301368,120.818960709903,94.9560813766269,14.4627306924874,65.145106111985,22.188495081603,167.122832999407,1391.55840521972,8.49442895562412,5.37245692573245,0,19.2232312936913,0.131579109582092,0.0941606264811814,0.774260263936725,598.761591937253,9.87078510872424,5.04976857950958,0,19.2232312936913,0.0568190682995532,0.0913359380262396,0.851844993674207,792.796813282467,7.45493284830407,5.37513130063024,0,18.3023579383049,0.188041800377091,0.0962939788454588,0.715664220777451,251.249108674163,0.0023112297186109,0.0235150151797985,0,0.241558732661975,0.990432017534034,0.00956798246596664,0,251.249108674163,0.0315421913743098,0.320917952464193,0,3.29663975519453,0.990432017534034,0,0.00956798246596664,1391.55840521972,14.8407547106128,9.38630670109243,0,33.5852194262172,0.131579109582092,0.0862284671387964,0.78219242327911,7470.00000000002,0.548212061592732,3.07340311867272,0,33.5852194262172,0.779492607904056,0.192221374988781,0.0282860171071612,809,162,173,462,959,443058,0,0,0,0,15.762,1968
704,"sim_0704",74529216,20260730,"broad_lhs",,"completed","2026-08-05 02:23:44.024488 +0200","2026-08-05 02:23:46.898322 +0200",2.874,10,,,TRUE,"completed",10,0.0805406407694764,0.18109687701481,0.176224473982092,0.0728033233796145,56.8741130976006,0.391547616822456,0.110969405396013,0.0529609580041142,0.152154000325419,0.001,0.001,1,100,20000,4e+06,1500,25200,27,12,0,6,78,53,1,13,0,1,4,28.5036491837092,16.8216494369341,0.825734339334047,6.39153238639463,70.1902355897392,36.0325795682933,0.941036125380466,12.3060173246696,0.575443300565246,2.14400479245225,2.64030519094805,306.522392827999,0.0533448364663326,0.0972368512926176,0,0.776785837772091,0.662034569892447,0.337965430107553,0,99.9466356271743,0.0818005869635938,0.13780156260568,0,0.776785837772091,0.594410250093548,0.405589749906452,0,206.575757200825,0.039577216465876,0.0652745619262178,0,0.332908216188039,0.69475294566926,0.30524705433074,0,256.822749884241,0,0,0,0,1,0,0,256.822749884241,0,0,0,0,1,0,0,306.522392827999,0.00330947478704942,0.00603250340692469,0,0.0481912274052291,1,0,0,7470.00000000001,0.00246946036107352,0.00446664196121661,0,0.0481912274052291,1,0,0,195,18,27,141,627,88407,0,0,0,0,1.909,1812
705,"sim_0705",74633945,20260730,"broad_lhs",,"completed","2026-08-05 02:23:44.315466 +0200","2026-08-05 02:23:46.264069 +0200",1.949,10,,,TRUE,"completed",10,0.165338518680277,0.595814930420212,0.0702106248263001,0.131626646526607,43.2984835256512,2.07340508154209,0.0219192059688231,0.0861823491583992,0.0789127468698062,0.001,0.001,1,100,20000,4e+06,1500,25200,5,5,0,0,32,29,1,8,0,0,0,9.04379207581947,5.89012685102621,0.150201333613922,1.30666651792711,31.662484240245,30.0164111412343,0.588206653550823,5.79335088293302,0.0101363142447475,0.0556949558737972,0.342522126963264,60.3470502851289,0.00138159136390731,0.00532678054488904,0,0.0219192059688231,1,0,0,9.92706683948665,0.00419937554865531,0.00862625194350195,0,0.0219192059688231,1,0,0,50.4199834456423,0.000826804748965268,0.00417603849307681,0,0.0219192059688231,1,0,0,53.9405780532815,0,0,0,0,1,0,0,53.9405780532815,0,0,0,0,1,0,0,60.3470502851289,0.00301832683431892,0.0116372793571147,0,0.0478863210143087,1,0,0,7470,0.0022079247773615,0.0104208734833308,0,0.143658963042926,0.999883453482335,0.000116546517664721,0,80,3,9,135,622,83970,0,0,0,0,1.022,1720
706,"sim_0706",74738674,20260730,"broad_lhs",,"completed","2026-08-05 02:23:45.845595 +0200","2026-08-05 02:23:56.529143 +0200",10.684,10,,,TRUE,"completed",10,0.234986033438275,0.0548338384469871,0.0319179663244308,0.0510695654468666,106.551633945314,13.3074100704864,0.0763464227185276,0.0485658614011481,0.293788536356323,0.001,0.001,1,100,20000,4e+06,1500,25200,8,5,96,1,47,13,119,6,31,16,111,13.0206118695279,2.4825975064584,78.8190009966092,0.636456279488857,44.4323795127888,13.9686826855609,95.598787764716,7.83658969160571,35.6484290662483,19.3793928770484,112.430823350019,1077.01111117883,4.11615823054796,3.17654998609917,0,11.9100419440903,0.217017674522915,0.177387624051639,0.605594701425444,402.238149799513,5.51060130905032,2.99049243109572,0,11.9100419440903,0.0317985599870504,0.193009552314676,0.775191887698274,674.772961379318,3.28491833802028,2.98737066088004,0,9.08522430350478,0.327428432218539,0.168075253994636,0.504496313786826,165.911847828626,0,0,0,0,1,0,0,165.911847828626,0,0,0,0,1,0,0,1077.01111117883,6.7334369010274,5.19637431224572,0,19.4830984202582,0.180441986897467,0.176134268423989,0.643423744678544,7470,0.517367959150496,2.05531854622401,0,18.8586401375576,0.804839700295405,0.151074539643616,0.0440857600609798,453,130,184,390,918,358020,0,0,0,0,9.736,1912
707,"sim_0707",74843403,20260730,"broad_lhs",,"completed","2026-08-05 02:23:46.837913 +0200","2026-08-05 02:23:54.294571 +0200",7.457,10,,,TRUE,"completed",10,0.0418204385937416,0.541780144315147,0.174675841855657,0.121525975253909,108.81902130211,4.07559798847879,0.00754839014031754,0.0079722674326816,0.255508430870505,0.001,0.001,1,100,20000,4e+06,1500,25200,78,76,0,11,251,213,7,37,12,5,3,87.9872112900815,62.7107268446882,1.81601692501502,9.8435756343015,245.922907570459,225.639865014723,3.81437407454834,37.6980815852191,8.59644836110372,5.12847666839459,4.17473395965526,534.769363815518,0.00479954359695813,0.00852239606138902,0,0.0679355112628579,1,0,0,117.016104920625,0.0109670753341652,0.0129238373511813,0,0.0679355112628579,1,0,0,417.753258894892,0.00307196750869143,0.00570536669724365,0,0.0301935605612702,1,0,0,390.983664874414,6.90208817768795e-05,0.000738572302380427,0,0.0079722674326816,1,0,0,390.983664874414,0.0005679516797349,0.00607748508775428,0,0.0656013450295283,1,0,0,534.769363815518,0.0238139877496617,0.042285736404668,0,0.337076932482923,0.927290704322671,0.072709295677328,0,7470,0.0185839550975431,0.0377549861551336,0,0.599247879969641,0.952801190772729,0.0471988092272706,0,693,21,57,170,687,116790,0,0,1,0.0434782608695652,6.531,1876
